               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 479,            0.033282,            0.050627,                   0,             0.54584,             0.54639,             0.48102,             0.19038,            0.056142,             0.14124,                   0,           0.0058108,           0.0058108,           0.0058108
                 480,            0.030236,            0.053973,                   0,             0.54584,             0.54639,             0.48102,             0.19038,            0.056142,             0.14124,                   0,           0.0057967,           0.0057967,           0.0057967
                 481,            0.030598,            0.055619,                   0,             0.53423,              0.5567,             0.48276,             0.18591,            0.056237,             0.13828,                   0,           0.0057826,           0.0057826,           0.0057826
                 482,            0.031586,             0.06156,                   0,             0.61001,             0.48454,             0.48139,             0.19365,            0.053788,             0.14158,                   0,           0.0057684,           0.0057684,           0.0057684
                 483,            0.035584,            0.051764,                   0,             0.61001,             0.48454,             0.48139,             0.19365,            0.053788,             0.14158,                   0,           0.0057543,           0.0057543,           0.0057543
                 484,            0.035939,            0.057243,                   0,             0.53819,             0.50515,             0.46737,             0.18693,            0.057388,             0.14089,                   0,           0.0057402,           0.0057402,           0.0057402
                 485,            0.036196,            0.048149,                   0,             0.53819,             0.50515,             0.46737,             0.18693,            0.057388,             0.14089,                   0,           0.0057261,           0.0057261,           0.0057261
                 486,            0.032271,            0.052609,                   0,              0.5693,             0.46392,              0.4807,             0.19968,            0.054825,              0.1384,                   0,            0.005712,            0.005712,            0.005712
                 487,            0.030567,            0.050633,                   0,              0.5693,             0.46392,              0.4807,             0.19968,            0.054825,              0.1384,                   0,           0.0056979,           0.0056979,           0.0056979
                 488,            0.031202,            0.056458,                   0,             0.60902,             0.40148,             0.46554,             0.19613,            0.053266,             0.13793,                   0,           0.0056837,           0.0056837,           0.0056837
                 489,             0.03023,            0.050623,                   0,             0.58563,             0.42268,             0.44633,             0.18249,            0.058375,             0.13195,                   0,           0.0056696,           0.0056696,           0.0056696
                 490,            0.035689,            0.053165,                   0,             0.58563,             0.42268,             0.44633,             0.18249,            0.058375,             0.13195,                   0,           0.0056555,           0.0056555,           0.0056555
                 491,            0.036536,            0.051646,                   0,             0.62105,             0.42268,             0.47749,             0.19492,            0.053579,             0.13739,                   0,           0.0056413,           0.0056413,           0.0056413
                 492,            0.037024,            0.053459,                   0,             0.62105,             0.42268,             0.47749,             0.19492,            0.053579,             0.13739,                   0,           0.0056272,           0.0056272,           0.0056272
                 493,             0.03376,            0.052367,                   0,             0.61192,             0.42264,             0.46213,             0.19819,            0.055387,             0.13441,                   0,           0.0056131,           0.0056131,           0.0056131
                 494,            0.030311,            0.053844,                   0,             0.61192,             0.42264,             0.46213,             0.19819,            0.055387,             0.13441,                   0,            0.005599,            0.005599,            0.005599
                 495,            0.028649,            0.054806,                   0,             0.62683,             0.43292,             0.46406,             0.19406,            0.056465,             0.13689,                   0,           0.0055848,           0.0055848,           0.0055848
                 496,            0.030628,            0.059085,                   0,             0.62683,             0.43292,             0.46406,             0.19406,            0.056465,             0.13689,                   0,           0.0055707,           0.0055707,           0.0055707
                 497,            0.030063,            0.058444,                   0,             0.62826,             0.45361,             0.46338,             0.19421,            0.057163,             0.13786,                   0,           0.0055565,           0.0055565,           0.0055565
                 498,            0.031254,            0.058319,                   0,             0.63767,             0.45359,              0.4775,             0.19776,            0.054765,             0.14725,                   0,           0.0055424,           0.0055424,           0.0055424
                 499,             0.03632,            0.050928,                   0,             0.63767,             0.45359,              0.4775,             0.19776,            0.054765,             0.14725,                   0,           0.0055283,           0.0055283,           0.0055283
                 500,            0.035303,            0.049143,                   0,             0.59988,             0.43278,             0.44393,              0.1782,            0.059581,             0.15218,                   0,           0.0055141,           0.0055141,           0.0055141
                 501,            0.035118,            0.045374,                   0,             0.59988,             0.43278,             0.44393,              0.1782,            0.059581,             0.15218,                   0,              0.0055,              0.0055,              0.0055
                 502,            0.032608,            0.069993,                   0,             0.60254,             0.45361,             0.46803,             0.19925,            0.056286,             0.14717,                   0,           0.0054859,           0.0054859,           0.0054859
                 503,            0.028327,            0.052695,                   0,             0.60254,             0.45361,             0.46803,             0.19925,            0.056286,             0.14717,                   0,           0.0054717,           0.0054717,           0.0054717
                 504,            0.031974,            0.053754,                   0,             0.74498,             0.39152,             0.46662,             0.20345,            0.055217,             0.14625,                   0,           0.0054576,           0.0054576,           0.0054576
                 505,              0.0315,            0.043917,                   0,             0.53841,             0.50505,             0.49073,             0.20107,            0.053803,             0.13626,                   0,           0.0054435,           0.0054435,           0.0054435
                 506,            0.033136,             0.05229,                   0,             0.53841,             0.50505,             0.49073,             0.20107,            0.053803,             0.13626,                   0,           0.0054293,           0.0054293,           0.0054293
                 507,            0.032245,            0.055987,                   0,             0.58221,             0.49485,             0.48171,             0.19818,            0.057803,             0.13628,                   0,           0.0054152,           0.0054152,           0.0054152
                 508,            0.032936,            0.059228,                   0,             0.58221,             0.49485,             0.48171,             0.19818,            0.057803,             0.13628,                   0,            0.005401,            0.005401,            0.005401
                 509,            0.033451,            0.062233,                   0,             0.59454,             0.48454,             0.46633,             0.19577,            0.056627,             0.13805,                   0,           0.0053869,           0.0053869,           0.0053869
                 510,            0.030643,            0.052218,                   0,             0.59454,             0.48454,             0.46633,             0.19577,            0.056627,             0.13805,                   0,           0.0053728,           0.0053728,           0.0053728
                 511,            0.031977,            0.051432,                   0,             0.57713,             0.49485,             0.46866,             0.19059,            0.056645,             0.13678,                   0,           0.0053587,           0.0053587,           0.0053587
                 512,            0.029768,            0.054488,                   0,             0.57713,             0.49485,             0.46866,             0.19059,            0.056645,             0.13678,                   0,           0.0053445,           0.0053445,           0.0053445
                 513,            0.031027,            0.050291,                   0,              0.6183,             0.48428,              0.4722,             0.18436,            0.056929,             0.13618,                   0,           0.0053304,           0.0053304,           0.0053304
                 514,            0.032519,            0.045429,                   0,             0.67154,              0.4433,             0.45678,             0.18677,            0.056727,             0.13599,                   0,           0.0053163,           0.0053163,           0.0053163
                 515,            0.030653,            0.048104,                   0,             0.67154,              0.4433,             0.45678,             0.18677,            0.056727,             0.13599,                   0,           0.0053021,           0.0053021,           0.0053021
                 516,            0.030595,              0.0541,                   0,             0.63225,              0.4433,             0.44859,             0.18683,            0.055469,             0.13415,                   0,            0.005288,            0.005288,            0.005288
                 517,            0.030398,            0.051578,                   0,             0.63225,              0.4433,             0.44859,             0.18683,            0.055469,             0.13415,                   0,           0.0052739,           0.0052739,           0.0052739
                 518,            0.030607,            0.048782,                   0,             0.70144,             0.41176,             0.45917,             0.19063,            0.056484,             0.13511,                   0,           0.0052598,           0.0052598,           0.0052598
                 519,            0.031404,            0.059981,                   0,             0.70144,             0.41176,             0.45917,             0.19063,            0.056484,             0.13511,                   0,           0.0052457,           0.0052457,           0.0052457
                 520,            0.030207,            0.060254,                   0,             0.66665,             0.41235,             0.45415,             0.18968,            0.056152,             0.13522,                   0,           0.0052316,           0.0052316,           0.0052316
                 521,            0.030993,            0.055384,                   0,             0.56469,             0.49485,             0.45804,              0.1909,             0.05864,             0.13387,                   0,           0.0052174,           0.0052174,           0.0052174
                 522,            0.032257,            0.056034,                   0,             0.56469,             0.49485,             0.45804,              0.1909,             0.05864,             0.13387,                   0,           0.0052033,           0.0052033,           0.0052033
                 523,            0.032317,            0.052678,                   0,             0.59918,             0.49485,             0.50726,             0.20708,            0.052709,             0.13049,                   0,           0.0051892,           0.0051892,           0.0051892
                 524,            0.033508,            0.051978,                   0,             0.59918,             0.49485,             0.50726,             0.20708,            0.052709,             0.13049,                   0,           0.0051751,           0.0051751,           0.0051751
                 525,            0.031409,            0.050821,                   0,              0.5848,              0.4937,             0.49182,             0.21003,            0.054502,             0.13197,                   0,            0.005161,            0.005161,            0.005161
                 526,            0.029391,            0.052152,                   0,              0.5848,              0.4937,             0.49182,             0.21003,            0.054502,             0.13197,                   0,           0.0051469,           0.0051469,           0.0051469
                 527,            0.030811,            0.044849,                   0,             0.54941,             0.51538,             0.49862,             0.20908,            0.054428,             0.13019,                   0,           0.0051328,           0.0051328,           0.0051328
                 528,            0.029332,            0.055343,                   0,             0.54941,             0.51538,             0.49862,             0.20908,            0.054428,             0.13019,                   0,           0.0051188,           0.0051188,           0.0051188
                 529,            0.030622,            0.049119,                   0,             0.60751,             0.49485,             0.52331,              0.2139,            0.054302,             0.12867,                   0,           0.0051047,           0.0051047,           0.0051047
                 530,            0.030089,            0.051198,                   0,             0.59243,             0.49453,             0.48451,             0.21085,            0.053565,             0.12537,                   0,           0.0050906,           0.0050906,           0.0050906
                 531,            0.030477,            0.055314,                   0,             0.59243,             0.49453,             0.48451,             0.21085,            0.053565,             0.12537,                   0,           0.0050765,           0.0050765,           0.0050765
                 532,             0.03076,            0.059411,                   0,             0.62156,              0.4741,             0.48158,             0.20441,            0.053593,             0.12606,                   0,           0.0050624,           0.0050624,           0.0050624
                 533,             0.02975,             0.05391,                   0,             0.62156,              0.4741,             0.48158,             0.20441,            0.053593,             0.12606,                   0,           0.0050484,           0.0050484,           0.0050484
                 534,            0.028422,            0.044102,                   0,             0.62124,             0.47423,             0.46993,             0.20616,            0.053446,             0.12758,                   0,           0.0050343,           0.0050343,           0.0050343
                 535,             0.02961,            0.046193,                   0,             0.62124,             0.47423,             0.46993,             0.20616,            0.053446,             0.12758,                   0,           0.0050202,           0.0050202,           0.0050202
                 536,            0.028462,            0.056561,                   0,             0.60517,             0.47423,             0.46783,             0.21248,             0.05406,             0.12509,                   0,           0.0050062,           0.0050062,           0.0050062
                 537,            0.029758,            0.044364,                   0,             0.62839,             0.45361,             0.46626,             0.19182,            0.053031,             0.12418,                   0,           0.0049921,           0.0049921,           0.0049921
                 538,            0.034576,            0.053726,                   0,             0.62839,             0.45361,             0.46626,             0.19182,            0.053031,             0.12418,                   0,           0.0049781,           0.0049781,           0.0049781
                 539,            0.034085,            0.049039,                   0,             0.56031,             0.47423,             0.45341,             0.20471,            0.056049,             0.13069,                   0,           0.0049641,           0.0049641,           0.0049641
                 540,            0.033893,            0.050631,                   0,             0.56031,             0.47423,             0.45341,             0.20471,            0.056049,             0.13069,                   0,             0.00495,             0.00495,             0.00495
                 541,            0.032825,            0.053555,                   0,             0.59978,             0.49485,             0.47625,             0.20556,            0.054589,             0.13632,                   0,            0.004936,            0.004936,            0.004936
                 542,            0.030145,            0.050733,                   0,             0.59978,             0.49485,             0.47625,             0.20556,            0.054589,             0.13632,                   0,            0.004922,            0.004922,            0.004922
                 543,            0.029573,            0.042962,                   0,             0.60488,             0.47423,             0.46547,             0.20247,            0.055489,             0.14027,                   0,            0.004908,            0.004908,            0.004908
                 544,            0.028304,            0.057677,                   0,             0.60488,             0.47423,             0.46547,             0.20247,            0.055489,             0.14027,                   0,           0.0048939,           0.0048939,           0.0048939
                 545,            0.029898,             0.04177,                   0,             0.55277,              0.4842,             0.46214,              0.2047,            0.056103,             0.14333,                   0,           0.0048799,           0.0048799,           0.0048799
                 546,            0.030329,            0.054082,                   0,             0.48355,             0.49229,             0.43288,             0.18104,            0.057229,             0.14089,                   0,           0.0048659,           0.0048659,           0.0048659
                 547,            0.031191,            0.043895,                   0,             0.48355,             0.49229,             0.43288,             0.18104,            0.057229,             0.14089,                   0,            0.004852,            0.004852,            0.004852
                 548,            0.029511,            0.052051,                   0,             0.57518,             0.43299,             0.45824,             0.19954,            0.055358,             0.13857,                   0,            0.004838,            0.004838,            0.004838
                 549,            0.029615,            0.055551,                   0,             0.57518,             0.43299,             0.45824,             0.19954,            0.055358,             0.13857,                   0,            0.004824,            0.004824,            0.004824
                 550,            0.030127,            0.049865,                   0,              0.4495,             0.51546,             0.44234,             0.19331,              0.0557,             0.13928,                   0,             0.00481,             0.00481,             0.00481
                 551,            0.030202,            0.056567,                   0,              0.4495,             0.51546,             0.44234,             0.19331,              0.0557,             0.13928,                   0,            0.004796,            0.004796,            0.004796
                 552,            0.028991,            0.045433,                   0,             0.61374,             0.36082,             0.41685,             0.18391,            0.056249,             0.14006,                   0,           0.0047821,           0.0047821,           0.0047821
                 553,            0.028814,            0.053357,                   0,             0.62496,              0.4123,             0.46295,             0.19763,            0.055937,              0.1368,                   0,           0.0047681,           0.0047681,           0.0047681
                 554,            0.029838,            0.050615,                   0,             0.62496,              0.4123,             0.46295,             0.19763,            0.055937,              0.1368,                   0,           0.0047542,           0.0047542,           0.0047542
                 555,            0.029634,             0.04698,                   0,             0.53993,             0.47423,             0.47439,             0.19835,            0.056485,             0.13889,                   0,           0.0047402,           0.0047402,           0.0047402
                 556,            0.030523,            0.052975,                   0,             0.53993,             0.47423,             0.47439,             0.19835,            0.056485,             0.13889,                   0,           0.0047263,           0.0047263,           0.0047263
                 557,            0.029832,            0.053157,                   0,             0.60758,             0.46392,             0.49463,             0.20434,            0.054515,             0.13559,                   0,           0.0047124,           0.0047124,           0.0047124
                 558,            0.030353,            0.051522,                   0,             0.60758,             0.46392,             0.49463,             0.20434,            0.054515,             0.13559,                   0,           0.0046985,           0.0046985,           0.0046985
                 559,            0.030301,            0.048645,                   0,             0.63503,             0.48431,              0.5015,             0.20032,            0.055232,             0.13392,                   0,           0.0046846,           0.0046846,           0.0046846
                 560,             0.02879,            0.052886,                   0,             0.63503,             0.48431,              0.5015,             0.20032,            0.055232,             0.13392,                   0,           0.0046707,           0.0046707,           0.0046707
                 561,            0.030639,            0.058415,                   0,             0.69839,             0.45356,             0.50296,             0.20261,            0.055704,             0.13409,                   0,           0.0046568,           0.0046568,           0.0046568
                 562,            0.032066,            0.048217,                   0,             0.71663,             0.44322,             0.51016,             0.20492,             0.05601,             0.13653,                   0,           0.0046429,           0.0046429,           0.0046429
                 563,            0.029311,             0.05324,                   0,             0.71663,             0.44322,             0.51016,             0.20492,             0.05601,             0.13653,                   0,            0.004629,            0.004629,            0.004629
                 564,            0.029515,            0.054436,                   0,              0.6769,             0.45356,             0.50662,             0.21439,            0.055887,             0.13785,                   0,           0.0046152,           0.0046152,           0.0046152
                 565,            0.029497,            0.051823,                   0,              0.6769,             0.45356,             0.50662,             0.21439,            0.055887,             0.13785,                   0,           0.0046013,           0.0046013,           0.0046013
                 566,            0.028444,            0.047804,                   0,             0.59513,             0.51523,             0.51893,             0.22294,            0.054568,             0.13631,                   0,           0.0045875,           0.0045875,           0.0045875
                 567,            0.028899,            0.054097,                   0,             0.59513,             0.51523,             0.51893,             0.22294,            0.054568,             0.13631,                   0,           0.0045736,           0.0045736,           0.0045736
                 568,            0.029131,            0.057662,                   0,             0.64826,             0.49485,             0.51927,             0.22468,            0.053995,             0.13679,                   0,           0.0045598,           0.0045598,           0.0045598
                 569,            0.030158,            0.054628,                   0,             0.57732,             0.53608,             0.51647,             0.21165,            0.055775,             0.13363,                   0,            0.004546,            0.004546,            0.004546
                 570,             0.03407,            0.044018,                   0,             0.57732,             0.53608,             0.51647,             0.21165,            0.055775,             0.13363,                   0,           0.0045322,           0.0045322,           0.0045322
                 571,            0.032621,            0.055905,                   0,              0.5902,             0.50515,             0.50229,             0.21219,            0.052329,             0.13051,                   0,           0.0045184,           0.0045184,           0.0045184
                 572,            0.035533,            0.057166,                   0,              0.5902,             0.50515,             0.50229,             0.21219,            0.052329,             0.13051,                   0,           0.0045046,           0.0045046,           0.0045046
                 573,            0.033006,            0.047818,                   0,              0.5919,             0.49345,             0.50276,             0.22638,            0.054348,             0.13813,                   0,           0.0044908,           0.0044908,           0.0044908
                 574,            0.030042,            0.044937,                   0,              0.5919,             0.49345,             0.50276,             0.22638,            0.054348,             0.13813,                   0,            0.004477,            0.004477,            0.004477
                 575,            0.029267,            0.048082,                   0,             0.68241,              0.4433,             0.50375,             0.21763,            0.054409,             0.13823,                   0,           0.0044632,           0.0044632,           0.0044632
                 576,            0.029888,            0.056787,                   0,             0.68241,              0.4433,             0.50375,             0.21763,            0.054409,             0.13823,                   0,           0.0044495,           0.0044495,           0.0044495
                 577,            0.028925,            0.051577,                   0,             0.65642,             0.45361,             0.49877,             0.21495,            0.054285,             0.13918,                   0,           0.0044358,           0.0044358,           0.0044358
                 578,            0.030855,            0.050217,                   0,             0.60994,             0.48363,             0.48964,             0.21409,            0.053611,             0.13268,                   0,            0.004422,            0.004422,            0.004422
                 579,            0.027646,            0.051674,                   0,             0.60994,             0.48363,             0.48964,             0.21409,            0.053611,             0.13268,                   0,           0.0044083,           0.0044083,           0.0044083
                 580,            0.030259,            0.045705,                   0,             0.59997,             0.46386,             0.48304,             0.20435,            0.055891,             0.13478,                   0,           0.0043946,           0.0043946,           0.0043946
                 581,             0.03023,             0.05832,                   0,             0.59997,             0.46386,             0.48304,             0.20435,            0.055891,             0.13478,                   0,           0.0043809,           0.0043809,           0.0043809
                 582,            0.029636,            0.046006,                   0,             0.47364,             0.55661,             0.47632,             0.19742,            0.055984,             0.13726,                   0,           0.0043672,           0.0043672,           0.0043672
                 583,            0.028699,            0.052157,                   0,             0.47364,             0.55661,             0.47632,             0.19742,            0.055984,             0.13726,                   0,           0.0043535,           0.0043535,           0.0043535
                 584,             0.02763,            0.049551,                   0,             0.46947,              0.5567,             0.47081,             0.19676,            0.056219,             0.13651,                   0,           0.0043399,           0.0043399,           0.0043399
                 585,            0.028231,            0.050138,                   0,             0.59975,             0.43299,             0.46772,             0.19127,            0.055853,             0.13489,                   0,           0.0043262,           0.0043262,           0.0043262
                 586,            0.029692,            0.047702,                   0,             0.59975,             0.43299,             0.46772,             0.19127,            0.055853,             0.13489,                   0,           0.0043126,           0.0043126,           0.0043126
                 587,            0.029155,            0.049105,                   0,             0.51425,             0.50515,             0.47885,             0.20328,            0.054523,             0.13167,                   0,           0.0042989,           0.0042989,           0.0042989
                 588,            0.027649,            0.041246,                   0,             0.51425,             0.50515,             0.47885,             0.20328,            0.054523,             0.13167,                   0,           0.0042853,           0.0042853,           0.0042853
                 589,            0.027693,            0.052263,                   0,             0.52678,             0.50494,             0.47925,              0.2108,            0.055032,             0.13179,                   0,           0.0042717,           0.0042717,           0.0042717
                 590,            0.028652,            0.050944,                   0,             0.52678,             0.50494,             0.47925,              0.2108,            0.055032,             0.13179,                   0,           0.0042581,           0.0042581,           0.0042581
                 591,            0.027649,             0.05276,                   0,             0.60218,             0.45256,             0.48308,             0.21029,            0.055295,             0.13263,                   0,           0.0042445,           0.0042445,           0.0042445
                 592,            0.027878,            0.047267,                   0,             0.60218,             0.45256,             0.48308,             0.21029,            0.055295,             0.13263,                   0,            0.004231,            0.004231,            0.004231
                 593,            0.030417,            0.046472,                   0,             0.50939,             0.53519,             0.48886,             0.20895,            0.054599,             0.13172,                   0,           0.0042174,           0.0042174,           0.0042174
                 594,             0.02957,            0.047511,                   0,             0.48973,              0.5567,             0.49401,             0.20915,             0.05484,             0.13059,                   0,           0.0042039,           0.0042039,           0.0042039
                 595,            0.031395,            0.051722,                   0,             0.48973,              0.5567,             0.49401,             0.20915,             0.05484,             0.13059,                   0,           0.0041903,           0.0041903,           0.0041903
                 596,            0.030203,            0.047404,                   0,             0.68308,             0.42268,             0.49051,              0.2183,            0.052384,             0.12839,                   0,           0.0041768,           0.0041768,           0.0041768
                 597,            0.028046,            0.053546,                   0,             0.68308,             0.42268,             0.49051,              0.2183,            0.052384,             0.12839,                   0,           0.0041633,           0.0041633,           0.0041633
                 598,            0.028504,            0.046329,                   0,             0.65984,              0.4433,             0.48742,             0.21345,            0.052659,             0.12774,                   0,           0.0041498,           0.0041498,           0.0041498
                 599,            0.028889,            0.048452,                   0,             0.65984,              0.4433,             0.48742,             0.21345,            0.052659,             0.12774,                   0,           0.0041363,           0.0041363,           0.0041363
                 600,            0.027614,            0.050975,                   0,             0.67568,             0.43299,             0.47674,             0.20706,            0.052809,             0.12782,                   0,           0.0041229,           0.0041229,           0.0041229
                 601,            0.027668,             0.04354,                   0,             0.63631,             0.43299,             0.46496,              0.2038,            0.054862,             0.12968,                   0,           0.0041094,           0.0041094,           0.0041094
                 602,            0.029681,             0.05056,                   0,             0.63631,             0.43299,             0.46496,              0.2038,            0.054862,             0.12968,                   0,            0.004096,            0.004096,            0.004096
                 603,            0.030121,            0.052224,                   0,             0.64613,             0.43299,             0.46179,             0.20243,            0.053749,             0.13048,                   0,           0.0040826,           0.0040826,           0.0040826
                 604,            0.028676,            0.055639,                   0,             0.64613,             0.43299,             0.46179,             0.20243,            0.053749,             0.13048,                   0,           0.0040692,           0.0040692,           0.0040692
                 605,              0.0277,             0.05062,                   0,              0.6245,             0.41237,             0.45237,              0.1998,            0.054487,             0.12816,                   0,           0.0040558,           0.0040558,           0.0040558
                 606,             0.02924,            0.056298,                   0,              0.6245,             0.41237,             0.45237,              0.1998,            0.054487,             0.12816,                   0,           0.0040424,           0.0040424,           0.0040424
                 607,            0.028808,            0.046973,                   0,             0.68515,             0.38138,             0.44651,              0.1917,            0.056249,             0.13011,                   0,            0.004029,            0.004029,            0.004029
                 608,            0.028481,            0.054457,                   0,             0.68515,             0.38138,             0.44651,              0.1917,            0.056249,             0.13011,                   0,           0.0040157,           0.0040157,           0.0040157
                 609,            0.027398,            0.048991,                   0,              0.6716,             0.37953,                0.44,               0.187,            0.056995,             0.13118,                   0,           0.0040023,           0.0040023,           0.0040023
                 610,            0.029474,            0.049188,                   0,             0.53141,             0.49485,               0.464,              0.1933,            0.053913,             0.12947,                   0,            0.003989,            0.003989,            0.003989
                 611,             0.02933,            0.048677,                   0,             0.53141,             0.49485,               0.464,              0.1933,            0.053913,             0.12947,                   0,           0.0039757,           0.0039757,           0.0039757
                 612,            0.027991,            0.048043,                   0,             0.53391,             0.47423,             0.44929,              0.1967,            0.053963,             0.12765,                   0,           0.0039624,           0.0039624,           0.0039624
                 613,              0.0287,            0.050124,                   0,             0.53391,             0.47423,             0.44929,              0.1967,            0.053963,             0.12765,                   0,           0.0039491,           0.0039491,           0.0039491
                 614,            0.028942,            0.059046,                   0,             0.53364,             0.48367,             0.45618,             0.19654,            0.054368,             0.13085,                   0,           0.0039358,           0.0039358,           0.0039358
                 615,            0.028893,            0.049565,                   0,             0.53364,             0.48367,             0.45618,             0.19654,            0.054368,             0.13085,                   0,           0.0039226,           0.0039226,           0.0039226
                 616,            0.028473,            0.048106,                   0,             0.62459,             0.46392,             0.47176,             0.20166,             0.05417,              0.1308,                   0,           0.0039094,           0.0039094,           0.0039094
                 617,            0.027582,            0.049074,                   0,             0.65692,             0.47423,             0.48905,             0.19699,            0.054402,             0.13522,                   0,           0.0038961,           0.0038961,           0.0038961
                 618,            0.028345,            0.050571,                   0,             0.65692,             0.47423,             0.48905,             0.19699,            0.054402,             0.13522,                   0,           0.0038829,           0.0038829,           0.0038829
                 619,            0.029937,            0.047633,                   0,             0.65701,             0.47423,             0.49476,             0.20747,            0.055765,             0.13857,                   0,           0.0038698,           0.0038698,           0.0038698
                 620,            0.028138,            0.048466,                   0,             0.65701,             0.47423,             0.49476,             0.20747,            0.055765,             0.13857,                   0,           0.0038566,           0.0038566,           0.0038566
                 621,            0.027095,            0.052793,                   0,             0.65712,             0.47423,             0.50071,             0.20039,            0.056195,             0.13893,                   0,           0.0038434,           0.0038434,           0.0038434
                 622,            0.027772,            0.060047,                   0,             0.65712,             0.47423,             0.50071,             0.20039,            0.056195,             0.13893,                   0,           0.0038303,           0.0038303,           0.0038303
                 623,            0.028231,             0.05098,                   0,             0.63866,             0.47377,             0.50692,             0.19995,            0.057124,             0.13881,                   0,           0.0038172,           0.0038172,           0.0038172
                 624,            0.027099,             0.06021,                   0,             0.63866,             0.47377,             0.50692,             0.19995,            0.057124,             0.13881,                   0,           0.0038041,           0.0038041,           0.0038041
                 625,            0.027339,             0.04587,                   0,             0.62131,              0.4736,             0.51134,             0.20027,            0.057367,               0.138,                   0,            0.003791,            0.003791,            0.003791
                 626,            0.029905,            0.053628,                   0,             0.65214,             0.48454,             0.51351,             0.20506,            0.054117,             0.13386,                   0,           0.0037779,           0.0037779,           0.0037779
                 627,             0.02791,            0.043692,                   0,             0.65214,             0.48454,             0.51351,             0.20506,            0.054117,             0.13386,                   0,           0.0037649,           0.0037649,           0.0037649
                 628,            0.028714,            0.044296,                   0,             0.63888,             0.47421,             0.51156,             0.19325,            0.055181,             0.13036,                   0,           0.0037518,           0.0037518,           0.0037518
                 629,            0.027796,            0.054009,                   0,             0.63888,             0.47421,             0.51156,             0.19325,            0.055181,             0.13036,                   0,           0.0037388,           0.0037388,           0.0037388
                 630,            0.027881,            0.043437,                   0,             0.65685,             0.47423,             0.51183,             0.19296,            0.054553,             0.12786,                   0,           0.0037258,           0.0037258,           0.0037258
                 631,            0.027622,            0.050514,                   0,             0.65685,             0.47423,             0.51183,             0.19296,            0.054553,             0.12786,                   0,           0.0037128,           0.0037128,           0.0037128
                 632,            0.029144,            0.052561,                   0,             0.67097,             0.46392,             0.50941,             0.19982,            0.054341,             0.12605,                   0,           0.0036999,           0.0036999,           0.0036999
