               epoch,      train_box_loss,      train_obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
428,0.087127,0.071201,0,0.1734,0.30769,0.088542,0.020856,0.10603,0.10465,0,0.0035566,0.0035566,0.060757
429,0.092627,0.079364,0,0.1734,0.30769,0.088542,0.020856,0.10603,0.10465,0,0.0035618,0.0035618,0.060662
430,0.091316,0.065771,0,0.1734,0.30769,0.088542,0.020856,0.10603,0.10465,0,0.0035669,0.0035669,0.060567
431,0.086919,0.095831,0,0.1734,0.30769,0.088542,0.020856,0.10603,0.10465,0,0.003572,0.003572,0.060472
432,0.093161,0.10957,0,0.1734,0.30769,0.088542,0.020856,0.10603,0.10465,0,0.0035771,0.0035771,0.060377
433,0.090975,0.067516,0,0.1734,0.30769,0.088542,0.020856,0.10603,0.10465,0,0.0035822,0.0035822,0.060282
434,0.090906,0.081083,0,0.1734,0.30769,0.088542,0.020856,0.10603,0.10465,0,0.0035872,0.0035872,0.060187
435,0.091789,0.11142,0,0.17235,0.26923,0.086318,0.019671,0.10601,0.10434,0,0.0035923,0.0035923,0.060092
436,0.089484,0.086603,0,0.17235,0.26923,0.086318,0.019671,0.10601,0.10434,0,0.0035973,0.0035973,0.059997
437,0.090282,0.10086,0,0.17235,0.26923,0.086318,0.019671,0.10601,0.10434,0,0.0036023,0.0036023,0.059902
438,0.093125,0.08993,0,0.17235,0.26923,0.086318,0.019671,0.10601,0.10434,0,0.0036072,0.0036072,0.059807
439,0.095321,0.080564,0,0.17235,0.26923,0.086318,0.019671,0.10601,0.10434,0,0.0036122,0.0036122,0.059712
440,0.094192,0.1091,0,0.17235,0.26923,0.086318,0.019671,0.10601,0.10434,0,0.0036171,0.0036171,0.059617
441,0.092359,0.096358,0,0.17235,0.26923,0.086318,0.019671,0.10601,0.10434,0,0.003622,0.003622,0.059522
442,0.091779,0.059783,0,0.17235,0.26923,0.086318,0.019671,0.10601,0.10434,0,0.0036269,0.0036269,0.059427
443,0.093464,0.096444,0,0.14701,0.28846,0.08471,0.023413,0.10514,0.10411,0,0.0036318,0.0036318,0.059332
444,0.094903,0.063064,0,0.14701,0.28846,0.08471,0.023413,0.10514,0.10411,0,0.0036366,0.0036366,0.059237
445,0.093883,0.10797,0,0.14701,0.28846,0.08471,0.023413,0.10514,0.10411,0,0.0036414,0.0036414,0.059141
446,0.091598,0.095359,0,0.14701,0.28846,0.08471,0.023413,0.10514,0.10411,0,0.0036462,0.0036462,0.059046
447,0.091487,0.077092,0,0.14701,0.28846,0.08471,0.023413,0.10514,0.10411,0,0.003651,0.003651,0.058951
448,0.090684,0.090496,0,0.14701,0.28846,0.08471,0.023413,0.10514,0.10411,0,0.0036558,0.0036558,0.058856
449,0.087436,0.094534,0,0.14701,0.28846,0.08471,0.023413,0.10514,0.10411,0,0.0036605,0.0036605,0.058761
450,0.088313,0.10452,0,0.14701,0.28846,0.08471,0.023413,0.10514,0.10411,0,0.0036653,0.0036653,0.058665
451,0.090699,0.089025,0,0.14605,0.24997,0.075515,0.017866,0.10526,0.10394,0,0.00367,0.00367,0.05857
452,0.098147,0.10732,0,0.14605,0.24997,0.075515,0.017866,0.10526,0.10394,0,0.0036747,0.0036747,0.058475
453,0.095008,0.090788,0,0.14605,0.24997,0.075515,0.017866,0.10526,0.10394,0,0.0036793,0.0036793,0.058379
454,0.088299,0.076466,0,0.14605,0.24997,0.075515,0.017866,0.10526,0.10394,0,0.003684,0.003684,0.058284
455,0.092268,0.10579,0,0.14605,0.24997,0.075515,0.017866,0.10526,0.10394,0,0.0036886,0.0036886,0.058189
456,0.093224,0.10817,0,0.14605,0.24997,0.075515,0.017866,0.10526,0.10394,0,0.0036932,0.0036932,0.058093
457,0.084388,0.067721,0,0.14605,0.24997,0.075515,0.017866,0.10526,0.10394,0,0.0036978,0.0036978,0.057998
458,0.09151,0.09496,0,0.14605,0.24997,0.075515,0.017866,0.10526,0.10394,0,0.0037023,0.0037023,0.057902
459,0.093087,0.082488,0,0.1458,0.24948,0.082589,0.023776,0.10475,0.10357,0,0.0037069,0.0037069,0.057807
460,0.089296,0.07786,0,0.1458,0.24948,0.082589,0.023776,0.10475,0.10357,0,0.0037114,0.0037114,0.057711
461,0.086554,0.065016,0,0.1458,0.24948,0.082589,0.023776,0.10475,0.10357,0,0.0037159,0.0037159,0.057616
462,0.085685,0.069229,0,0.1458,0.24948,0.082589,0.023776,0.10475,0.10357,0,0.0037204,0.0037204,0.05752
463,0.097988,0.10322,0,0.1458,0.24948,0.082589,0.023776,0.10475,0.10357,0,0.0037248,0.0037248,0.057425
464,0.095751,0.11001,0,0.1458,0.24948,0.082589,0.023776,0.10475,0.10357,0,0.0037292,0.0037292,0.057329
465,0.08778,0.073398,0,0.1458,0.24948,0.082589,0.023776,0.10475,0.10357,0,0.0037337,0.0037337,0.057234
466,0.086326,0.082105,0,0.1458,0.24948,0.082589,0.023776,0.10475,0.10357,0,0.0037381,0.0037381,0.057138
467,0.090374,0.097577,0,0.22189,0.11517,0.076674,0.018405,0.10431,0.10325,0,0.0037424,0.0037424,0.057042
468,0.08883,0.052384,0,0.22189,0.11517,0.076674,0.018405,0.10431,0.10325,0,0.0037468,0.0037468,0.056947
469,0.091088,0.09697,0,0.22189,0.11517,0.076674,0.018405,0.10431,0.10325,0,0.0037511,0.0037511,0.056851
470,0.096591,0.109,0,0.22189,0.11517,0.076674,0.018405,0.10431,0.10325,0,0.0037554,0.0037554,0.056755
471,0.090373,0.085526,0,0.22189,0.11517,0.076674,0.018405,0.10431,0.10325,0,0.0037597,0.0037597,0.05666
472,0.087418,0.07608,0,0.22189,0.11517,0.076674,0.018405,0.10431,0.10325,0,0.003764,0.003764,0.056564
473,0.088342,0.076904,0,0.22189,0.11517,0.076674,0.018405,0.10431,0.10325,0,0.0037682,0.0037682,0.056468
474,0.091134,0.080933,0,0.22189,0.11517,0.076674,0.018405,0.10431,0.10325,0,0.0037725,0.0037725,0.056372
475,0.09623,0.07718,0,0.13355,0.23077,0.072398,0.015441,0.10386,0.10293,0,0.0037767,0.0037767,0.056277
476,0.089283,0.10134,0,0.13355,0.23077,0.072398,0.015441,0.10386,0.10293,0,0.0037809,0.0037809,0.056181
477,0.0856,0.070286,0,0.13355,0.23077,0.072398,0.015441,0.10386,0.10293,0,0.003785,0.003785,0.056085
478,0.097445,0.078326,0,0.13355,0.23077,0.072398,0.015441,0.10386,0.10293,0,0.0037892,0.0037892,0.055989
479,0.092574,0.085239,0,0.13355,0.23077,0.072398,0.015441,0.10386,0.10293,0,0.0037933,0.0037933,0.055893
480,0.093805,0.071852,0,0.13355,0.23077,0.072398,0.015441,0.10386,0.10293,0,0.0037974,0.0037974,0.055797
481,0.093036,0.069944,0,0.13355,0.23077,0.072398,0.015441,0.10386,0.10293,0,0.0038015,0.0038015,0.055701
482,0.093296,0.078351,0,0.13355,0.23077,0.072398,0.015441,0.10386,0.10293,0,0.0038055,0.0038055,0.055606
483,0.090473,0.10078,0,0.15635,0.25,0.091594,0.020521,0.10366,0.10233,0,0.0038096,0.0038096,0.05551
484,0.081028,0.064843,0,0.15635,0.25,0.091594,0.020521,0.10366,0.10233,0,0.0038136,0.0038136,0.055414
485,0.087433,0.083168,0,0.15635,0.25,0.091594,0.020521,0.10366,0.10233,0,0.0038176,0.0038176,0.055318
486,0.093527,0.094599,0,0.15635,0.25,0.091594,0.020521,0.10366,0.10233,0,0.0038216,0.0038216,0.055222
487,0.086637,0.069374,0,0.15635,0.25,0.091594,0.020521,0.10366,0.10233,0,0.0038255,0.0038255,0.055126
488,0.090876,0.11289,0,0.15635,0.25,0.091594,0.020521,0.10366,0.10233,0,0.0038294,0.0038294,0.055029
489,0.089373,0.11359,0,0.15635,0.25,0.091594,0.020521,0.10366,0.10233,0,0.0038334,0.0038334,0.054933
490,0.083367,0.073872,0,0.15635,0.25,0.091594,0.020521,0.10366,0.10233,0,0.0038372,0.0038372,0.054837
491,0.088735,0.086421,0,0.16572,0.23077,0.087683,0.022635,0.10351,0.10184,0,0.0038411,0.0038411,0.054741
492,0.087471,0.085025,0,0.16572,0.23077,0.087683,0.022635,0.10351,0.10184,0,0.003845,0.003845,0.054645
493,0.088137,0.09231,0,0.16572,0.23077,0.087683,0.022635,0.10351,0.10184,0,0.0038488,0.0038488,0.054549
494,0.093072,0.11344,0,0.16572,0.23077,0.087683,0.022635,0.10351,0.10184,0,0.0038526,0.0038526,0.054453
495,0.093099,0.097422,0,0.16572,0.23077,0.087683,0.022635,0.10351,0.10184,0,0.0038564,0.0038564,0.054356
496,0.090587,0.09787,0,0.16572,0.23077,0.087683,0.022635,0.10351,0.10184,0,0.0038602,0.0038602,0.05426
497,0.090937,0.097346,0,0.16572,0.23077,0.087683,0.022635,0.10351,0.10184,0,0.0038639,0.0038639,0.054164
498,0.088382,0.085561,0,0.16572,0.23077,0.087683,0.022635,0.10351,0.10184,0,0.0038676,0.0038676,0.054068
499,0.089384,0.097946,0,0.16118,0.23077,0.082844,0.022852,0.10349,0.10276,0,0.0038713,0.0038713,0.053971
500,0.08351,0.070758,0,0.16118,0.23077,0.082844,0.022852,0.10349,0.10276,0,0.003875,0.003875,0.053875
501,0.090941,0.097557,0,0.16118,0.23077,0.082844,0.022852,0.10349,0.10276,0,0.0038787,0.0038787,0.053779
502,0.089774,0.10007,0,0.16118,0.23077,0.082844,0.022852,0.10349,0.10276,0,0.0038823,0.0038823,0.053682
503,0.089101,0.099294,0,0.16118,0.23077,0.082844,0.022852,0.10349,0.10276,0,0.0038859,0.0038859,0.053586
504,0.088574,0.070483,0,0.16118,0.23077,0.082844,0.022852,0.10349,0.10276,0,0.0038895,0.0038895,0.05349
505,0.091895,0.099873,0,0.16118,0.23077,0.082844,0.022852,0.10349,0.10276,0,0.0038931,0.0038931,0.053393
506,0.088672,0.098929,0,0.16118,0.23077,0.082844,0.022852,0.10349,0.10276,0,0.0038966,0.0038966,0.053297
507,0.090454,0.08238,0,0.16118,0.23077,0.082844,0.022852,0.10349,0.10276,0,0.0039002,0.0039002,0.0532
508,0.088309,0.056396,0,0.24369,0.19209,0.10192,0.026463,0.10327,0.10298,0,0.0039037,0.0039037,0.053104
509,0.088097,0.088588,0,0.24369,0.19209,0.10192,0.026463,0.10327,0.10298,0,0.0039072,0.0039072,0.053007
510,0.083535,0.064286,0,0.24369,0.19209,0.10192,0.026463,0.10327,0.10298,0,0.0039106,0.0039106,0.052911
511,0.082627,0.074753,0,0.24369,0.19209,0.10192,0.026463,0.10327,0.10298,0,0.0039141,0.0039141,0.052814
512,0.090475,0.10577,0,0.24369,0.19209,0.10192,0.026463,0.10327,0.10298,0,0.0039175,0.0039175,0.052717
513,0.084136,0.080049,0,0.24369,0.19209,0.10192,0.026463,0.10327,0.10298,0,0.0039209,0.0039209,0.052621
514,0.08756,0.088172,0,0.24369,0.19209,0.10192,0.026463,0.10327,0.10298,0,0.0039243,0.0039243,0.052524
515,0.090058,0.074547,0,0.24369,0.19209,0.10192,0.026463,0.10327,0.10298,0,0.0039276,0.0039276,0.052428
516,0.087132,0.071246,0,0.24369,0.19209,0.10192,0.026463,0.10327,0.10298,0,0.003931,0.003931,0.052331
517,0.089221,0.099697,0,0.26423,0.17267,0.10186,0.029351,0.10184,0.10369,0,0.0039343,0.0039343,0.052234
518,0.088381,0.084757,0,0.26423,0.17267,0.10186,0.029351,0.10184,0.10369,0,0.0039376,0.0039376,0.052138
519,0.087053,0.082769,0,0.26423,0.17267,0.10186,0.029351,0.10184,0.10369,0,0.0039409,0.0039409,0.052041
520,0.090726,0.089737,0,0.26423,0.17267,0.10186,0.029351,0.10184,0.10369,0,0.0039441,0.0039441,0.051944
521,0.088339,0.091934,0,0.26423,0.17267,0.10186,0.029351,0.10184,0.10369,0,0.0039473,0.0039473,0.051847
522,0.084283,0.09079,0,0.26423,0.17267,0.10186,0.029351,0.10184,0.10369,0,0.0039506,0.0039506,0.051751
523,0.085689,0.073712,0,0.26423,0.17267,0.10186,0.029351,0.10184,0.10369,0,0.0039537,0.0039537,0.051654
524,0.089205,0.069818,0,0.26423,0.17267,0.10186,0.029351,0.10184,0.10369,0,0.0039569,0.0039569,0.051557
525,0.085205,0.077183,0,0.26423,0.17267,0.10186,0.029351,0.10184,0.10369,0,0.0039601,0.0039601,0.05146
526,0.08723,0.12126,0,0.26426,0.17308,0.10824,0.033877,0.102,0.1037,0,0.0039632,0.0039632,0.051363
527,0.080215,0.068595,0,0.26426,0.17308,0.10824,0.033877,0.102,0.1037,0,0.0039663,0.0039663,0.051266
528,0.084519,0.066273,0,0.26426,0.17308,0.10824,0.033877,0.102,0.1037,0,0.0039694,0.0039694,0.051169
529,0.089027,0.10883,0,0.26426,0.17308,0.10824,0.033877,0.102,0.1037,0,0.0039724,0.0039724,0.051072
530,0.088238,0.085063,0,0.26426,0.17308,0.10824,0.033877,0.102,0.1037,0,0.0039755,0.0039755,0.050975
531,0.089081,0.086352,0,0.26426,0.17308,0.10824,0.033877,0.102,0.1037,0,0.0039785,0.0039785,0.050878
532,0.080695,0.06738,0,0.26426,0.17308,0.10824,0.033877,0.102,0.1037,0,0.0039815,0.0039815,0.050781
533,0.089533,0.080673,0,0.26426,0.17308,0.10824,0.033877,0.102,0.1037,0,0.0039844,0.0039844,0.050684
534,0.083729,0.070523,0,0.26426,0.17308,0.10824,0.033877,0.102,0.1037,0,0.0039874,0.0039874,0.050587
535,0.086361,0.090301,0,0.23678,0.17308,0.099793,0.03239,0.1013,0.10452,0,0.0039903,0.0039903,0.05049
536,0.093291,0.092938,0,0.23678,0.17308,0.099793,0.03239,0.1013,0.10452,0,0.0039932,0.0039932,0.050393
537,0.084462,0.077843,0,0.23678,0.17308,0.099793,0.03239,0.1013,0.10452,0,0.0039961,0.0039961,0.050296
538,0.087341,0.085132,0,0.23678,0.17308,0.099793,0.03239,0.1013,0.10452,0,0.003999,0.003999,0.050199
539,0.089008,0.081399,0,0.23678,0.17308,0.099793,0.03239,0.1013,0.10452,0,0.0040018,0.0040018,0.050102
540,0.086248,0.10311,0,0.23678,0.17308,0.099793,0.03239,0.1013,0.10452,0,0.0040046,0.0040046,0.050005
541,0.087141,0.084801,0,0.23678,0.17308,0.099793,0.03239,0.1013,0.10452,0,0.0040074,0.0040074,0.049907
542,0.090797,0.079324,0,0.23678,0.17308,0.099793,0.03239,0.1013,0.10452,0,0.0040102,0.0040102,0.04981
543,0.086373,0.070549,0,0.23678,0.17308,0.099793,0.03239,0.1013,0.10452,0,0.004013,0.004013,0.049713
544,0.089633,0.081316,0,0.2279,0.21154,0.11403,0.033399,0.10067,0.10398,0,0.0040157,0.0040157,0.049616
545,0.086828,0.091528,0,0.2279,0.21154,0.11403,0.033399,0.10067,0.10398,0,0.0040184,0.0040184,0.049518
546,0.087842,0.073105,0,0.2279,0.21154,0.11403,0.033399,0.10067,0.10398,0,0.0040211,0.0040211,0.049421
547,0.084097,0.082574,0,0.2279,0.21154,0.11403,0.033399,0.10067,0.10398,0,0.0040238,0.0040238,0.049324
548,0.087555,0.084979,0,0.2279,0.21154,0.11403,0.033399,0.10067,0.10398,0,0.0040264,0.0040264,0.049226
549,0.08544,0.080263,0,0.2279,0.21154,0.11403,0.033399,0.10067,0.10398,0,0.0040291,0.0040291,0.049129
550,0.083943,0.088643,0,0.2279,0.21154,0.11403,0.033399,0.10067,0.10398,0,0.0040317,0.0040317,0.049032
551,0.078629,0.082219,0,0.2279,0.21154,0.11403,0.033399,0.10067,0.10398,0,0.0040343,0.0040343,0.048934
552,0.08146,0.061866,0,0.2279,0.21154,0.11403,0.033399,0.10067,0.10398,0,0.0040368,0.0040368,0.048837
553,0.077466,0.066036,0,0.24421,0.21154,0.1299,0.037387,0.10068,0.10499,0,0.0040394,0.0040394,0.048739
554,0.087397,0.10913,0,0.24421,0.21154,0.1299,0.037387,0.10068,0.10499,0,0.0040419,0.0040419,0.048642
555,0.082412,0.085449,0,0.24421,0.21154,0.1299,0.037387,0.10068,0.10499,0,0.0040444,0.0040444,0.048544
556,0.086536,0.077506,0,0.24421,0.21154,0.1299,0.037387,0.10068,0.10499,0,0.0040469,0.0040469,0.048447
557,0.083674,0.09831,0,0.24421,0.21154,0.1299,0.037387,0.10068,0.10499,0,0.0040493,0.0040493,0.048349
558,0.082524,0.069577,0,0.24421,0.21154,0.1299,0.037387,0.10068,0.10499,0,0.0040517,0.0040517,0.048252
559,0.091129,0.099873,0,0.24421,0.21154,0.1299,0.037387,0.10068,0.10499,0,0.0040542,0.0040542,0.048154
560,0.087642,0.11116,0,0.24421,0.21154,0.1299,0.037387,0.10068,0.10499,0,0.0040565,0.0040565,0.048057
561,0.082927,0.068839,0,0.24421,0.21154,0.1299,0.037387,0.10068,0.10499,0,0.0040589,0.0040589,0.047959
562,0.089025,0.1189,0,0.23899,0.21154,0.12878,0.034553,0.10012,0.10527,0,0.0040613,0.0040613,0.047861
563,0.083502,0.06496,0,0.23899,0.21154,0.12878,0.034553,0.10012,0.10527,0,0.0040636,0.0040636,0.047764
564,0.088915,0.096381,0,0.23899,0.21154,0.12878,0.034553,0.10012,0.10527,0,0.0040659,0.0040659,0.047666
565,0.08375,0.07452,0,0.23899,0.21154,0.12878,0.034553,0.10012,0.10527,0,0.0040682,0.0040682,0.047568
566,0.083487,0.083383,0,0.23899,0.21154,0.12878,0.034553,0.10012,0.10527,0,0.0040704,0.0040704,0.04747
567,0.089971,0.089537,0,0.23899,0.21154,0.12878,0.034553,0.10012,0.10527,0,0.0040727,0.0040727,0.047373
568,0.081537,0.081797,0,0.23899,0.21154,0.12878,0.034553,0.10012,0.10527,0,0.0040749,0.0040749,0.047275
569,0.081855,0.087673,0,0.23899,0.21154,0.12878,0.034553,0.10012,0.10527,0,0.0040771,0.0040771,0.047177
570,0.085396,0.091791,0,0.23899,0.21154,0.12878,0.034553,0.10012,0.10527,0,0.0040792,0.0040792,0.047079
571,0.080927,0.089403,0,0.23899,0.21154,0.12878,0.034553,0.10012,0.10527,0,0.0040814,0.0040814,0.046981
572,0.08658,0.078232,0,0.1872,0.23077,0.11811,0.041484,0.10108,0.10575,0,0.0040835,0.0040835,0.046884
573,0.084522,0.10134,0,0.1872,0.23077,0.11811,0.041484,0.10108,0.10575,0,0.0040856,0.0040856,0.046786
574,0.086751,0.069457,0,0.1872,0.23077,0.11811,0.041484,0.10108,0.10575,0,0.0040877,0.0040877,0.046688
575,0.085259,0.076315,0,0.1872,0.23077,0.11811,0.041484,0.10108,0.10575,0,0.0040898,0.0040898,0.04659
576,0.081337,0.063825,0,0.1872,0.23077,0.11811,0.041484,0.10108,0.10575,0,0.0040918,0.0040918,0.046492
577,0.083172,0.087363,0,0.1872,0.23077,0.11811,0.041484,0.10108,0.10575,0,0.0040938,0.0040938,0.046394
578,0.078687,0.071798,0,0.1872,0.23077,0.11811,0.041484,0.10108,0.10575,0,0.0040958,0.0040958,0.046296
579,0.084178,0.10079,0,0.1872,0.23077,0.11811,0.041484,0.10108,0.10575,0,0.0040978,0.0040978,0.046198
580,0.079917,0.071851,0,0.1872,0.23077,0.11811,0.041484,0.10108,0.10575,0,0.0040998,0.0040998,0.0461
581,0.077645,0.054471,0,0.1872,0.23077,0.11811,0.041484,0.10108,0.10575,0,0.0041017,0.0041017,0.046002
582,0.085308,0.083555,0,0.23522,0.23077,0.14295,0.038883,0.10123,0.10579,0,0.0041036,0.0041036,0.045904
583,0.08197,0.096115,0,0.23522,0.23077,0.14295,0.038883,0.10123,0.10579,0,0.0041055,0.0041055,0.045806
584,0.082119,0.098965,0,0.23522,0.23077,0.14295,0.038883,0.10123,0.10579,0,0.0041074,0.0041074,0.045707
585,0.075389,0.062972,0,0.23522,0.23077,0.14295,0.038883,0.10123,0.10579,0,0.0041092,0.0041092,0.045609
586,0.085021,0.069696,0,0.23522,0.23077,0.14295,0.038883,0.10123,0.10579,0,0.0041111,0.0041111,0.045511
587,0.081353,0.086127,0,0.23522,0.23077,0.14295,0.038883,0.10123,0.10579,0,0.0041129,0.0041129,0.045413
588,0.079223,0.068402,0,0.23522,0.23077,0.14295,0.038883,0.10123,0.10579,0,0.0041146,0.0041146,0.045315
589,0.07875,0.070504,0,0.23522,0.23077,0.14295,0.038883,0.10123,0.10579,0,0.0041164,0.0041164,0.045216
590,0.082172,0.076754,0,0.23522,0.23077,0.14295,0.038883,0.10123,0.10579,0,0.0041181,0.0041181,0.045118
591,0.089539,0.10708,0,0.23522,0.23077,0.14295,0.038883,0.10123,0.10579,0,0.0041199,0.0041199,0.04502
592,0.085098,0.093016,0,0.23032,0.23077,0.13409,0.037311,0.098746,0.1072,0,0.0041216,0.0041216,0.044922
593,0.081158,0.080608,0,0.23032,0.23077,0.13409,0.037311,0.098746,0.1072,0,0.0041232,0.0041232,0.044823
594,0.082991,0.10411,0,0.23032,0.23077,0.13409,0.037311,0.098746,0.1072,0,0.0041249,0.0041249,0.044725
595,0.078799,0.080616,0,0.23032,0.23077,0.13409,0.037311,0.098746,0.1072,0,0.0041265,0.0041265,0.044627
596,0.080584,0.067455,0,0.23032,0.23077,0.13409,0.037311,0.098746,0.1072,0,0.0041281,0.0041281,0.044528
597,0.08467,0.10179,0,0.23032,0.23077,0.13409,0.037311,0.098746,0.1072,0,0.0041297,0.0041297,0.04443
598,0.081034,0.090342,0,0.23032,0.23077,0.13409,0.037311,0.098746,0.1072,0,0.0041313,0.0041313,0.044331
599,0.080883,0.081577,0,0.23032,0.23077,0.13409,0.037311,0.098746,0.1072,0,0.0041328,0.0041328,0.044233
600,0.080146,0.078051,0,0.23032,0.23077,0.13409,0.037311,0.098746,0.1072,0,0.0041343,0.0041343,0.044134
601,0.079525,0.10804,0,0.23032,0.23077,0.13409,0.037311,0.098746,0.1072,0,0.0041358,0.0041358,0.044036
602,0.078041,0.060906,0,0.22199,0.23077,0.14462,0.04641,0.098398,0.10842,0,0.0041373,0.0041373,0.043937
603,0.085346,0.091973,0,0.22199,0.23077,0.14462,0.04641,0.098398,0.10842,0,0.0041388,0.0041388,0.043839
604,0.07734,0.09103,0,0.22199,0.23077,0.14462,0.04641,0.098398,0.10842,0,0.0041402,0.0041402,0.04374
605,0.083637,0.091715,0,0.22199,0.23077,0.14462,0.04641,0.098398,0.10842,0,0.0041416,0.0041416,0.043642
606,0.083633,0.1094,0,0.22199,0.23077,0.14462,0.04641,0.098398,0.10842,0,0.004143,0.004143,0.043543
607,0.08257,0.074202,0,0.22199,0.23077,0.14462,0.04641,0.098398,0.10842,0,0.0041444,0.0041444,0.043444
608,0.080382,0.08734,0,0.22199,0.23077,0.14462,0.04641,0.098398,0.10842,0,0.0041458,0.0041458,0.043346
609,0.083445,0.083038,0,0.22199,0.23077,0.14462,0.04641,0.098398,0.10842,0,0.0041471,0.0041471,0.043247
610,0.081047,0.086324,0,0.22199,0.23077,0.14462,0.04641,0.098398,0.10842,0,0.0041484,0.0041484,0.043148
611,0.076267,0.061507,0,0.22199,0.23077,0.14462,0.04641,0.098398,0.10842,0,0.0041497,0.0041497,0.04305
612,0.076759,0.068668,0,0.19294,0.25,0.11502,0.026825,0.099468,0.10903,0,0.0041509,0.0041509,0.042951
613,0.077315,0.074977,0,0.19294,0.25,0.11502,0.026825,0.099468,0.10903,0,0.0041522,0.0041522,0.042852
614,0.078509,0.06739,0,0.19294,0.25,0.11502,0.026825,0.099468,0.10903,0,0.0041534,0.0041534,0.042753
615,0.084664,0.084257,0,0.19294,0.25,0.11502,0.026825,0.099468,0.10903,0,0.0041546,0.0041546,0.042655
616,0.080785,0.075429,0,0.19294,0.25,0.11502,0.026825,0.099468,0.10903,0,0.0041558,0.0041558,0.042556
617,0.08366,0.079454,0,0.19294,0.25,0.11502,0.026825,0.099468,0.10903,0,0.0041569,0.0041569,0.042457
618,0.078772,0.085886,0,0.19294,0.25,0.11502,0.026825,0.099468,0.10903,0,0.0041581,0.0041581,0.042358
619,0.087089,0.075438,0,0.19294,0.25,0.11502,0.026825,0.099468,0.10903,0,0.0041592,0.0041592,0.042259
620,0.076756,0.066905,0,0.19294,0.25,0.11502,0.026825,0.099468,0.10903,0,0.0041603,0.0041603,0.04216
621,0.077904,0.074973,0,0.19294,0.25,0.11502,0.026825,0.099468,0.10903,0,0.0041614,0.0041614,0.042061
622,0.083628,0.07974,0,0.22886,0.23077,0.12063,0.025147,0.097749,0.10879,0,0.0041624,0.0041624,0.041962
623,0.081581,0.097872,0,0.22886,0.23077,0.12063,0.025147,0.097749,0.10879,0,0.0041634,0.0041634,0.041863
624,0.081579,0.11393,0,0.22886,0.23077,0.12063,0.025147,0.097749,0.10879,0,0.0041644,0.0041644,0.041764
625,0.081653,0.069883,0,0.22886,0.23077,0.12063,0.025147,0.097749,0.10879,0,0.0041654,0.0041654,0.041665
626,0.08207,0.10697,0,0.22886,0.23077,0.12063,0.025147,0.097749,0.10879,0,0.0041664,0.0041664,0.041566
627,0.07406,0.0734,0,0.22886,0.23077,0.12063,0.025147,0.097749,0.10879,0,0.0041673,0.0041673,0.041467
628,0.074707,0.06871,0,0.22886,0.23077,0.12063,0.025147,0.097749,0.10879,0,0.0041683,0.0041683,0.041368
629,0.076118,0.075945,0,0.22886,0.23077,0.12063,0.025147,0.097749,0.10879,0,0.0041692,0.0041692,0.041269
630,0.076956,0.083377,0,0.22886,0.23077,0.12063,0.025147,0.097749,0.10879,0,0.00417,0.00417,0.04117
631,0.085426,0.094616,0,0.22886,0.23077,0.12063,0.025147,0.097749,0.10879,0,0.0041709,0.0041709,0.041071
632,0.077469,0.078769,0,0.20617,0.25,0.13108,0.026408,0.097236,0.10946,0,0.0041717,0.0041717,0.040972
633,0.080446,0.073665,0,0.20617,0.25,0.13108,0.026408,0.097236,0.10946,0,0.0041725,0.0041725,0.040873
634,0.075972,0.065556,0,0.20617,0.25,0.13108,0.026408,0.097236,0.10946,0,0.0041733,0.0041733,0.040773
635,0.08052,0.10369,0,0.20617,0.25,0.13108,0.026408,0.097236,0.10946,0,0.0041741,0.0041741,0.040674
636,0.085295,0.07693,0,0.20617,0.25,0.13108,0.026408,0.097236,0.10946,0,0.0041749,0.0041749,0.040575
637,0.080699,0.079703,0,0.20617,0.25,0.13108,0.026408,0.097236,0.10946,0,0.0041756,0.0041756,0.040476
638,0.076923,0.081297,0,0.20617,0.25,0.13108,0.026408,0.097236,0.10946,0,0.0041763,0.0041763,0.040376
639,0.081161,0.099381,0,0.20617,0.25,0.13108,0.026408,0.097236,0.10946,0,0.004177,0.004177,0.040277
640,0.083323,0.083673,0,0.20617,0.25,0.13108,0.026408,0.097236,0.10946,0,0.0041777,0.0041777,0.040178
641,0.079587,0.074665,0,0.20617,0.25,0.13108,0.026408,0.097236,0.10946,0,0.0041783,0.0041783,0.040078
642,0.077565,0.072628,0,0.20617,0.25,0.13108,0.026408,0.097236,0.10946,0,0.0041789,0.0041789,0.039979
643,0.082156,0.11168,0,0.21223,0.19171,0.13338,0.037929,0.097483,0.10981,0,0.0041795,0.0041795,0.03988
644,0.078599,0.095985,0,0.21223,0.19171,0.13338,0.037929,0.097483,0.10981,0,0.0041801,0.0041801,0.03978
645,0.074956,0.069463,0,0.21223,0.19171,0.13338,0.037929,0.097483,0.10981,0,0.0041807,0.0041807,0.039681
646,0.079671,0.079209,0,0.21223,0.19171,0.13338,0.037929,0.097483,0.10981,0,0.0041812,0.0041812,0.039581
647,0.077114,0.080541,0,0.21223,0.19171,0.13338,0.037929,0.097483,0.10981,0,0.0041817,0.0041817,0.039482
648,0.073749,0.064088,0,0.21223,0.19171,0.13338,0.037929,0.097483,0.10981,0,0.0041822,0.0041822,0.039382
